 , ,,,,
QICPIC (QP0002) & LIXELL, 5.00 63.0 mm - M4 (2 ... 682 �m),,,,
Torraca_TC2,2019-02-21, 16:39:08,592,,
,,,,,
Aspect ratio (AR) vs. size ,,,,,
xm/�m,aspect ratio,,,,
4.94,0.45 ,,,,
6.04,0.63 ,,,,
7.39,0.62 ,,,,
9.04,0.61 ,,,,
11.05,0.63 ,,,,
13.51,0.68 ,,,,
16.52,0.72 ,,,,
20.20,0.74 ,,,,
24.70,0.72 ,,,,
30.20,0.71 ,,,,
36.93,0.69 ,,,,
45.16,0.67 ,,,,
55.22,0.64 ,,,,
67.52,0.61 ,,,,
82.56,0.58 ,,,,
100.95,0.55 ,,,,
123.43,0.54 ,,,,
150.93,0.50 ,,,,
184.54,0.41 ,,,,
225.65,0.29 ,,,,
275.91,0.22 ,,,,
337.37,0.19 ,,,,
412.52,0.27 ,,,,
504.41,0.19 ,,,,
616.76, ,,,,
2183.03, ,,,,
 ,,,,,
,,,,,
,,,,,
AR cumulative distribution,Mean AR density,,,,
aspect ratio,cumulative,,mean aspect ratio,distribution,
distribution,distribution,,,,
aO,Q0 / %,,,am,q0
10,  0.00,,5,0,
20,  0.00,,15,0,
30,  0.00,,25,0,
40,  0.00,,35,0,
50,  0.00,,45,0,
60,  0.00,,55,0,
70,  0.00,,65,0,
80,  0.00,,75,0,
90,  0.00,,85,0,
100,  0.00,,95,0,
110,  0.00,,105,0,
120,  0.00,,115,0,
130,  0.00,,125,0,
140,  0.00,,135,2,
150,  0.00,,145,3,
160,  0.01,,155,2,
170,  0.02,,165,11,
180,  0.02,,175,3,
190,  0.02,,185,0,
200,  0.05,,195,25,
210,  0.05,,205,2,
220,  0.05,,215,5,
230,  0.05,,225,0,
240,  0.05,,235,2,
250,  0.19,,245,134,
260,  0.19,,255,5,
270,  0.20,,265,3,
280,  0.21,,275,11,
290,  0.21,,285,5,
300,  0.22,,295,6,
310,  0.22,,305,8,
320,  1.20,,315,973,
330,  1.23,,325,36,
340,  1.26,,335,23,
350,  1.31,,345,53,
360,  1.39,,355,80,
370,  1.46,,365,73,
380,  1.67,,375,205,
390,  1.76,,385,92,
400,  1.99,,395,234,
410,  2.19,,405,200,
420,  2.52,,415,330,
430,  2.87,,425,348,
440,  3.25,,435,378,
450, 10.40,,445,7154,
460, 10.96,,455,558,
470, 11.61,,465,650,
480, 12.40,,475,786,
490, 13.23,,485,836,
500, 14.28,,495,1049,
510, 15.33,,505,1046,
520, 16.52,,515,1193,
530, 17.68,,525,1159,
540, 18.91,,535,1234,
550, 20.20,,545,1284,
560, 24.11,,555,3914,
570, 25.57,,565,1463,
580, 27.13,,575,1559,
590, 28.70,,585,1570,
600, 30.43,,595,1726,
610, 32.48,,605,2054,
620, 34.31,,615,1827,
630, 36.20,,625,1887,
640, 38.85,,635,2656,
650, 40.62,,645,1765,
660, 42.53,,655,1910,
670, 44.43,,665,1899,
680, 46.92,,675,2496,
690, 49.16,,685,2241,
700, 51.32,,695,2154,
710, 73.62,,705,22309,
720, 75.40,,715,1780,
730, 77.15,,725,1743,
740, 78.83,,735,1682,
750, 81.55,,745,2720,
760, 83.01,,755,1462,
770, 84.94,,765,1924,
780, 86.48,,775,1545,
790, 88.60,,785,2116,
800, 89.90,,795,1304,
810, 91.50,,805,1604,
820, 92.80,,815,1298,
830, 93.95,,825,1146,
840, 95.49,,835,1541,
850, 96.43,,845,943,
860, 97.38,,855,950,
870, 98.16,,865,778,
880, 98.60,,875,444,
890, 98.97,,885,370,
900, 99.53,,895,558,
910, 99.74,,905,205,
920, 99.88,,915,142,
930, 99.95,,925,75,
940, 99.98,,935,28,
950,100.00,,945,17,
960,100.00,,955,0,
970,100.00,,965,2,
980,100.00,,975,0,
990,100.00,,985,0,
1000,100.00,,995,0,
 ,,,,,
,,,,,
,,,,,
Distribution density (log.),,,,,
size determined for calculation:  FERET_MAX,,,,,
,,,,,
mean size,distribution,,,,
for band,density (log),,,,
xm/�m,q0lg,,,,
    1.60,0.00,,,,
    2.35,0.00,,,,
    2.70,1.47,,,,
    3.31,0.22,,,,
    4.04,0.73,,,,
    4.94,0.03,,,,
    6.04,0.50,,,,
    7.39,0.34,,,,
    9.04,0.28,,,,
   11.05,0.24,,,,
   13.51,0.27,,,,
   16.52,0.32,,,,
   20.20,0.41,,,,
   24.70,0.61,,,,
   30.20,0.86,,,,
   36.93,1.08,,,,
   45.16,1.28,,,,
   55.22,1.18,,,,
   67.52,0.87,,,,
   82.56,0.47,,,,
  100.95,0.18,,,,
  123.43,0.07,,,,
  150.93,0.02,,,,
  184.54,0.00,,,,
  225.65,0.00,,,,
  275.91,0.00,,,,
  337.37,0.00,,,,
  412.52,0.00,,,,
  504.41,0.00,,,,
  616.76,0.00,,,,
 2183.03,0.00,,,,
 ,,,,,
,,,,,
,,,,,
distribution density (lin.),,,,,
size determined for calculation:  FERET_MAX,,,,,
mean size,distribution,,,,
for band,density (linear),,,,
xm/�m,q0/1/mm,,,,
    1.69,0,,,,
    2.35,0,,,,
    2.72,235853,,,,
    3.32,29122,,,,
    4.06,77915,,,,
    4.97,2949,,,,
    6.08,35977,,,,
    7.43,20015,,,,
    9.08,13474,,,,
   11.11,9410,,,,
   13.58,8706,,,,
   16.61,8292,,,,
   20.30,8884,,,,
   24.83,10643,,,,
   30.36,12345,,,,
   37.12,12630,,,,
   45.39,12335,,,,
   55.50,9283,,,,
   67.86,5610,,,,
   82.97,2464,,,,
  101.46,792,,,,
  124.06,238,,,,
  151.69,56,,,,
  185.48,8,,,,
  226.79,2,,,,
  277.31,1,,,,
  339.08,0,,,,
  414.61,0,,,,
  506.96,1,,,,
  619.88,0,,,,
 3834.87,0,,,,
,,,,,
,,,,,
Particles in QICPIC calculation,,,,,
64033,,,,,
,,,,,
,,,,,
,,,,,
 , ,,,,
QICPIC (QP0002) & LIXELL, 5.00 63.0 mm - M4 (2 ... 682 �m),,,,
Torraca_TC2,2019-02-21, 17:49:33,150,,
,,,,,
Aspect ratio (AR) vs. size ,,,,,
xm/�m,aspect ratio,,,,
1.41, ,,,,
2.21, ,,,,
2.70,0.71 ,,,,
3.31,0.71 ,,,,
4.04,0.45 ,,,,
4.94,0.45 ,,,,
6.04,0.63 ,,,,
7.39,0.62 ,,,,
9.04,0.61 ,,,,
11.05,0.64 ,,,,
13.51,0.69 ,,,,
16.52,0.73 ,,,,
20.20,0.74 ,,,,
24.70,0.72 ,,,,
30.20,0.71 ,,,,
36.93,0.69 ,,,,
45.16,0.67 ,,,,
55.22,0.64 ,,,,
67.52,0.61 ,,,,
82.56,0.59 ,,,,
100.95,0.55 ,,,,
123.43,0.55 ,,,,
150.93,0.57 ,,,,
184.54,0.52 ,,,,
225.65,0.57 ,,,,
275.91, ,,,,
337.37, ,,,,
412.52, ,,,,
504.41, ,,,,
616.76, ,,,,
2183.03, ,,,,
 ,,,,,
,,,,,
,,,,,
AR cumulative distribution,Mean AR density,,,,
aspect ratio,cumulative,,mean aspect ratio,distribution,
distribution,distribution,,,,
aO,Q0 / %,,,am,q0
10,  0.00,,5,0,
20,  0.00,,15,0,
30,  0.00,,25,0,
40,  0.00,,35,0,
50,  0.00,,45,0,
60,  0.00,,55,0,
70,  0.00,,65,0,
80,  0.00,,75,0,
90,  0.00,,85,0,
100,  0.00,,95,0,
110,  0.00,,105,0,
120,  0.00,,115,0,
130,  0.00,,125,0,
140,  0.00,,135,0,
150,  0.00,,145,2,
160,  0.00,,155,0,
170,  0.00,,165,2,
180,  0.00,,175,0,
190,  0.00,,185,0,
200,  0.01,,195,11,
210,  0.02,,205,2,
220,  0.02,,215,5,
230,  0.02,,225,2,
240,  0.02,,235,2,
250,  0.17,,245,144,
260,  0.17,,255,2,
270,  0.17,,265,3,
280,  0.18,,275,11,
290,  0.19,,285,11,
300,  0.21,,295,15,
310,  0.21,,305,3,
320,  1.20,,315,992,
330,  1.24,,325,39,
340,  1.27,,335,30,
350,  1.32,,345,47,
360,  1.38,,355,59,
370,  1.45,,365,78,
380,  1.67,,375,217,
390,  1.81,,385,141,
400,  2.01,,395,202,
410,  2.24,,405,227,
420,  2.52,,415,283,
430,  2.85,,425,328,
440,  3.24,,435,384,
450, 10.46,,445,7219,
460, 10.97,,455,510,
470, 11.57,,465,608,
480, 12.30,,475,730,
490, 13.20,,485,892,
500, 14.15,,495,954,
510, 15.10,,505,951,
520, 16.32,,515,1216,
530, 17.38,,525,1061,
540, 18.61,,535,1235,
550, 19.85,,545,1241,
560, 23.83,,555,3974,
570, 25.28,,565,1456,
580, 26.85,,575,1565,
590, 28.48,,585,1633,
600, 30.17,,595,1685,
610, 32.26,,605,2094,
620, 34.07,,615,1813,
630, 36.01,,625,1941,
640, 38.55,,635,2532,
650, 40.33,,645,1778,
660, 42.39,,655,2066,
670, 44.34,,665,1953,
680, 46.76,,675,2419,
690, 49.03,,685,2269,
700, 51.02,,695,1991,
710, 74.12,,705,23096,
720, 75.85,,715,1730,
730, 77.69,,725,1845,
740, 79.33,,735,1636,
750, 81.97,,745,2644,
760, 83.42,,755,1447,
770, 85.24,,765,1819,
780, 86.72,,775,1479,
790, 88.85,,785,2128,
800, 90.13,,795,1285,
810, 91.67,,805,1535,
820, 92.91,,815,1240,
830, 93.99,,825,1082,
840, 95.64,,835,1655,
850, 96.50,,845,859,
860, 97.41,,855,912,
870, 98.16,,865,743,
880, 98.63,,875,469,
890, 98.95,,885,325,
900, 99.54,,895,591,
910, 99.74,,905,194,
920, 99.85,,915,117,
930, 99.94,,925,84,
940, 99.98,,935,38,
950, 99.99,,945,17,
960,100.00,,955,3,
970,100.00,,965,5,
980,100.00,,975,0,
990,100.00,,985,0,
1000,100.00,,995,0,
 ,,,,,
,,,,,
,,,,,
Distribution density (log.),,,,,
size determined for calculation:  FERET_MAX,,,,,
,,,,,
mean size,distribution,,,,
for band,density (log),,,,
xm/�m,q0lg,,,,
    1.60,0.00,,,,
    2.35,0.00,,,,
    2.70,1.55,,,,
    3.31,0.23,,,,
    4.04,0.73,,,,
    4.94,0.03,,,,
    6.04,0.51,,,,
    7.39,0.35,,,,
    9.04,0.29,,,,
   11.05,0.26,,,,
   13.51,0.26,,,,
   16.52,0.29,,,,
   20.20,0.40,,,,
   24.70,0.60,,,,
   30.20,0.81,,,,
   36.93,1.04,,,,
   45.16,1.26,,,,
   55.22,1.23,,,,
   67.52,0.88,,,,
   82.56,0.48,,,,
  100.95,0.18,,,,
  123.43,0.06,,,,
  150.93,0.02,,,,
  184.54,0.00,,,,
  225.65,0.00,,,,
  275.91,0.00,,,,
  337.37,0.00,,,,
  412.52,0.00,,,,
  504.41,0.00,,,,
  616.76,0.00,,,,
 2183.03,0.00,,,,
 ,,,,,
,,,,,
,,,,,
distribution density (lin.),,,,,
size determined for calculation:  FERET_MAX,,,,,
mean size,distribution,,,,
for band,density (linear),,,,
xm/�m,q0/1/mm,,,,
    1.69,0,,,,
    2.35,0,,,,
    2.72,247781,,,,
    3.32,30595,,,,
    4.06,78748,,,,
    4.97,2980,,,,
    6.08,36874,,,,
    7.43,20250,,,,
    9.08,14029,,,,
   11.11,10012,,,,
   13.58,8401,,,,
   16.61,7562,,,,
   20.30,8636,,,,
   24.83,10464,,,,
   30.36,11571,,,,
   37.12,12205,,,,
   45.39,12063,,,,
   55.50,9695,,,,
   67.86,5637,,,,
   82.97,2511,,,,
  101.46,752,,,,
  124.06,202,,,,
  151.69,55,,,,
  185.48,4,,,,
  226.79,0,,,,
  277.31,0,,,,
  339.08,0,,,,
  414.61,0,,,,
  506.96,0,,,,
  619.88,0,,,,
 3834.87,0,,,,
,,,,,
,,,,,
Particles in QICPIC calculation,,,,,
66462,,,,,
,,,,,
,,,,,
,,,,,
 , ,,,,
QICPIC (QP0002) & LIXELL, 5.00 63.0 mm - M4 (2 ... 682 �m),,,,
Torraca_TC2,2019-02-21, 17:50:48,363,,
,,,,,
Aspect ratio (AR) vs. size ,,,,,
xm/�m,aspect ratio,,,,
1.41, ,,,,
2.21, ,,,,
2.70,0.71 ,,,,
3.31,0.71 ,,,,
4.04,0.45 ,,,,
4.94,0.45 ,,,,
6.04,0.63 ,,,,
7.39,0.62 ,,,,
9.04,0.60 ,,,,
11.05,0.63 ,,,,
13.51,0.68 ,,,,
16.52,0.72 ,,,,
20.20,0.73 ,,,,
24.70,0.72 ,,,,
30.20,0.71 ,,,,
36.93,0.69 ,,,,
45.16,0.67 ,,,,
55.22,0.64 ,,,,
67.52,0.61 ,,,,
82.56,0.58 ,,,,
100.95,0.55 ,,,,
123.43,0.53 ,,,,
150.93,0.52 ,,,,
184.54,0.46 ,,,,
225.65, ,,,,
275.91, ,,,,
337.37, ,,,,
412.52, ,,,,
504.41, ,,,,
616.76, ,,,,
2183.03, ,,,,
 ,,,,,
,,,,,
,,,,,
AR cumulative distribution,Mean AR density,,,,
aspect ratio,cumulative,,mean aspect ratio,distribution,
distribution,distribution,,,,
aO,Q0 / %,,,am,q0
10,  0.00,,5,0,
20,  0.00,,15,0,
30,  0.00,,25,0,
40,  0.00,,35,0,
50,  0.00,,45,0,
60,  0.00,,55,0,
70,  0.00,,65,0,
80,  0.00,,75,0,
90,  0.00,,85,0,
100,  0.00,,95,0,
110,  0.00,,105,0,
120,  0.00,,115,0,
130,  0.00,,125,2,
140,  0.00,,135,0,
150,  0.00,,145,0,
160,  0.00,,155,0,
170,  0.00,,165,3,
180,  0.00,,175,0,
190,  0.00,,185,0,
200,  0.03,,195,21,
210,  0.03,,205,0,
220,  0.03,,215,0,
230,  0.03,,225,0,
240,  0.03,,235,0,
250,  0.19,,245,168,
260,  0.20,,255,2,
270,  0.20,,265,3,
280,  0.21,,275,9,
290,  0.22,,285,9,
300,  0.22,,295,8,
310,  0.24,,305,17,
320,  1.24,,315,999,
330,  1.27,,325,30,
340,  1.29,,335,15,
350,  1.31,,345,29,
360,  1.39,,355,75,
370,  1.46,,365,67,
380,  1.68,,375,219,
390,  1.80,,385,120,
400,  2.05,,395,250,
410,  2.23,,405,184,
420,  2.49,,415,261,
430,  2.81,,425,323,
440,  3.23,,435,414,
450, 10.56,,445,7333,
460, 11.18,,455,619,
470, 11.84,,465,663,
480, 12.53,,475,690,
490, 13.40,,485,862,
500, 14.37,,495,977,
510, 15.37,,505,993,
520, 16.61,,515,1240,
530, 17.69,,525,1080,
540, 19.02,,535,1330,
550, 20.41,,545,1397,
560, 24.46,,555,4047,
570, 25.92,,565,1464,
580, 27.52,,575,1597,
590, 29.14,,585,1618,
600, 30.84,,595,1699,
610, 32.82,,605,1987,
620, 34.64,,615,1818,
630, 36.50,,625,1859,
640, 39.11,,635,2607,
650, 40.82,,645,1709,
660, 42.72,,655,1901,
670, 44.69,,665,1975,
680, 47.14,,675,2444,
690, 49.39,,685,2255,
700, 51.34,,695,1952,
710, 74.45,,705,23104,
720, 76.15,,715,1702,
730, 77.94,,725,1793,
740, 79.60,,735,1655,
750, 82.13,,745,2531,
760, 83.60,,755,1470,
770, 85.46,,765,1857,
780, 86.90,,775,1449,
790, 88.87,,785,1970,
800, 90.16,,795,1283,
810, 91.75,,805,1588,
820, 93.06,,815,1319,
830, 94.17,,825,1102,
840, 95.70,,835,1531,
850, 96.66,,845,966,
860, 97.61,,855,945,
870, 98.27,,865,658,
880, 98.71,,875,443,
890, 99.06,,885,353,
900, 99.58,,895,513,
910, 99.75,,905,174,
920, 99.87,,915,122,
930, 99.95,,925,76,
940, 99.99,,935,41,
950,100.00,,945,11,
960,100.00,,955,0,
970,100.00,,965,0,
980,100.00,,975,0,
990,100.00,,985,0,
1000,100.00,,995,0,
 ,,,,,
,,,,,
,,,,,
Distribution density (log.),,,,,
size determined for calculation:  FERET_MAX,,,,,
,,,,,
mean size,distribution,,,,
for band,density (log),,,,
xm/�m,q0lg,,,,
    1.60,0.00,,,,
    2.35,0.00,,,,
    2.70,1.53,,,,
    3.31,0.23,,,,
    4.04,0.75,,,,
    4.94,0.03,,,,
    6.04,0.52,,,,
    7.39,0.34,,,,
    9.04,0.29,,,,
   11.05,0.23,,,,
   13.51,0.26,,,,
   16.52,0.31,,,,
   20.20,0.39,,,,
   24.70,0.57,,,,
   30.20,0.81,,,,
   36.93,1.06,,,,
   45.16,1.28,,,,
   55.22,1.19,,,,
   67.52,0.90,,,,
   82.56,0.47,,,,
  100.95,0.18,,,,
  123.43,0.06,,,,
  150.93,0.02,,,,
  184.54,0.00,,,,
  225.65,0.00,,,,
  275.91,0.00,,,,
  337.37,0.00,,,,
  412.52,0.00,,,,
  504.41,0.00,,,,
  616.76,0.00,,,,
 2183.03,0.00,,,,
 ,,,,,
,,,,,
,,,,,
distribution density (lin.),,,,,
size determined for calculation:  FERET_MAX,,,,,
mean size,distribution,,,,
for band,density (linear),,,,
xm/�m,q0/1/mm,,,,
    1.69,0,,,,
    2.35,0,,,,
    2.72,245851,,,,
    3.32,30356,,,,
    4.06,80365,,,,
    4.97,3041,,,,
    6.08,37283,,,,
    7.43,19895,,,,
    9.08,13785,,,,
   11.11,9143,,,,
   13.58,8313,,,,
   16.61,8060,,,,
   20.30,8444,,,,
   24.83,10054,,,,
   30.36,11679,,,,
   37.12,12454,,,,
   45.39,12334,,,,
   55.50,9370,,,,
   67.86,5791,,,,
   82.97,2466,,,,
  101.46,792,,,,
  124.06,215,,,,
  151.69,46,,,,
  185.48,5,,,,
  226.79,0,,,,
  277.31,0,,,,
  339.08,0,,,,
  414.61,0,,,,
  506.96,0,,,,
  619.88,0,,,,
 3834.87,0,,,,
,,,,,
,,,,,
Particles in QICPIC calculation,,,,,
65634,,,,,
,,,,,
,,,,,
,,,,,
 , ,,,,
QICPIC (QP0002) & LIXELL, 5.00 63.0 mm - M4 (2 ... 682 �m),,,,
Torraca_TC2,2019-02-21, 17:52:03,486,,
,,,,,
Aspect ratio (AR) vs. size ,,,,,
xm/�m,aspect ratio,,,,
1.41, ,,,,
2.21, ,,,,
2.70,0.71 ,,,,
3.31,0.71 ,,,,
4.04,0.45 ,,,,
4.94,0.45 ,,,,
6.04,0.63 ,,,,
7.39,0.62 ,,,,
9.04,0.61 ,,,,
11.05,0.64 ,,,,
13.51,0.68 ,,,,
16.52,0.73 ,,,,
20.20,0.73 ,,,,
24.70,0.73 ,,,,
30.20,0.71 ,,,,
36.93,0.69 ,,,,
45.16,0.67 ,,,,
55.22,0.64 ,,,,
67.52,0.61 ,,,,
82.56,0.57 ,,,,
100.95,0.55 ,,,,
123.43,0.54 ,,,,
150.93,0.50 ,,,,
184.54,0.52 ,,,,
225.65, ,,,,
275.91, ,,,,
337.37, ,,,,
412.52, ,,,,
504.41, ,,,,
616.76, ,,,,
2183.03, ,,,,
 ,,,,,
,,,,,
,,,,,
AR cumulative distribution,Mean AR density,,,,
aspect ratio,cumulative,,mean aspect ratio,distribution,
distribution,distribution,,,,
aO,Q0 / %,,,am,q0
10,  0.00,,5,0,
20,  0.00,,15,0,
30,  0.00,,25,0,
40,  0.00,,35,0,
50,  0.00,,45,0,
60,  0.00,,55,0,
70,  0.00,,65,0,
80,  0.00,,75,0,
90,  0.00,,85,0,
100,  0.00,,95,0,
110,  0.00,,105,0,
120,  0.00,,115,0,
130,  0.00,,125,0,
140,  0.00,,135,2,
150,  0.00,,145,0,
160,  0.00,,155,2,
170,  0.00,,165,2,
180,  0.00,,175,0,
190,  0.00,,185,0,
200,  0.03,,195,22,
210,  0.03,,205,0,
220,  0.03,,215,3,
230,  0.03,,225,0,
240,  0.03,,235,0,
250,  0.17,,245,142,
260,  0.17,,255,0,
270,  0.17,,265,0,
280,  0.18,,275,6,
290,  0.20,,285,20,
300,  0.21,,295,8,
310,  0.21,,305,6,
320,  1.24,,315,1034,
330,  1.29,,325,42,
340,  1.32,,335,29,
350,  1.36,,345,42,
360,  1.42,,355,62,
370,  1.51,,365,89,
380,  1.70,,375,191,
390,  1.83,,385,131,
400,  2.04,,395,211,
410,  2.25,,405,208,
420,  2.53,,415,276,
430,  2.80,,425,273,
440,  3.17,,435,369,
450, 10.61,,445,7440,
460, 11.12,,455,508,
470, 11.69,,465,574,
480, 12.40,,475,713,
490, 13.19,,485,785,
500, 14.20,,495,1017,
510, 15.16,,505,960,
520, 16.39,,515,1223,
530, 17.51,,525,1121,
540, 18.72,,535,1208,
550, 20.07,,545,1358,
560, 23.92,,555,3843,
570, 25.29,,565,1373,
580, 26.78,,575,1487,
590, 28.39,,585,1617,
600, 30.07,,595,1680,
610, 32.14,,605,2064,
620, 33.92,,615,1782,
630, 35.72,,625,1799,
640, 38.25,,635,2528,
650, 39.93,,645,1681,
660, 41.93,,655,2002,
670, 43.92,,665,1987,
680, 46.41,,675,2497,
690, 48.57,,685,2152,
700, 50.45,,695,1882,
710, 74.26,,705,23812,
720, 76.07,,715,1813,
730, 77.83,,725,1760,
740, 79.46,,735,1629,
750, 81.94,,745,2474,
760, 83.40,,755,1462,
770, 85.21,,765,1811,
780, 86.72,,775,1512,
790, 88.66,,785,1944,
800, 89.99,,795,1320,
810, 91.63,,805,1640,
820, 92.98,,815,1354,
830, 94.05,,825,1072,
840, 95.61,,835,1563,
850, 96.52,,845,904,
860, 97.47,,855,947,
870, 98.17,,865,702,
880, 98.66,,875,495,
890, 99.01,,885,350,
900, 99.58,,895,565,
910, 99.79,,905,214,
920, 99.91,,915,119,
930, 99.98,,925,65,
940,100.00,,935,22,
950,100.00,,945,2,
960,100.00,,955,2,
970,100.00,,965,0,
980,100.00,,975,0,
990,100.00,,985,0,
1000,100.00,,995,0,
 ,,,,,
,,,,,
,,,,,
Distribution density (log.),,,,,
size determined for calculation:  FERET_MAX,,,,,
,,,,,
mean size,distribution,,,,
for band,density (log),,,,
xm/�m,q0lg,,,,
    1.60,0.00,,,,
    2.35,0.00,,,,
    2.70,1.59,,,,
    3.31,0.24,,,,
    4.04,0.76,,,,
    4.94,0.04,,,,
    6.04,0.54,,,,
    7.39,0.34,,,,
    9.04,0.29,,,,
   11.05,0.24,,,,
   13.51,0.26,,,,
   16.52,0.30,,,,
   20.20,0.37,,,,
   24.70,0.60,,,,
   30.20,0.80,,,,
   36.93,1.02,,,,
   45.16,1.25,,,,
   55.22,1.20,,,,
   67.52,0.86,,,,
   82.56,0.47,,,,
  100.95,0.21,,,,
  123.43,0.06,,,,
  150.93,0.01,,,,
  184.54,0.00,,,,
  225.65,0.00,,,,
  275.91,0.00,,,,
  337.37,0.00,,,,
  412.52,0.00,,,,
  504.41,0.00,,,,
  616.76,0.00,,,,
 2183.03,0.00,,,,
 ,,,,,
,,,,,
,,,,,
distribution density (lin.),,,,,
size determined for calculation:  FERET_MAX,,,,,
mean size,distribution,,,,
for band,density (linear),,,,
xm/�m,q0/1/mm,,,,
    1.69,0,,,,
    2.35,0,,,,
    2.72,254187,,,,
    3.32,31386,,,,
    4.06,81762,,,,
    4.97,3094,,,,
    6.08,38541,,,,
    7.43,20073,,,,
    9.08,13888,,,,
   11.11,9565,,,,
   13.58,8297,,,,
   16.61,7883,,,,
   20.30,8039,,,,
   24.83,10582,,,,
   30.36,11436,,,,
   37.12,11996,,,,
   45.39,11963,,,,
   55.50,9430,,,,
   67.86,5496,,,,
   82.97,2486,,,,
  101.46,905,,,,
  124.06,201,,,,
  151.69,34,,,,
  185.48,5,,,,
  226.79,0,,,,
  277.31,0,,,,
  339.08,0,,,,
  414.61,0,,,,
  506.96,0,,,,
  619.88,0,,,,
 3834.87,0,,,,
,,,,,
,,,,,
Particles in QICPIC calculation,,,,,
64825,,,,,
,,,,,
,,,,,
,,,,,
 , ,,,,
QICPIC (QP0002) & LIXELL, 5.00 63.0 mm - M4 (2 ... 682 �m),,,,
Torraca_TC2,2019-02-21, 17:53:18,502,,
,,,,,
Aspect ratio (AR) vs. size ,,,,,
xm/�m,aspect ratio,,,,
1.41, ,,,,
2.21, ,,,,
2.70,0.71 ,,,,
3.31,0.71 ,,,,
4.04,0.45 ,,,,
4.94,0.45 ,,,,
6.04,0.63 ,,,,
7.39,0.62 ,,,,
9.04,0.61 ,,,,
11.05,0.65 ,,,,
13.51,0.67 ,,,,
16.52,0.73 ,,,,
20.20,0.74 ,,,,
24.70,0.73 ,,,,
30.20,0.71 ,,,,
36.93,0.69 ,,,,
45.16,0.67 ,,,,
55.22,0.64 ,,,,
67.52,0.61 ,,,,
82.56,0.58 ,,,,
100.95,0.56 ,,,,
123.43,0.55 ,,,,
150.93,0.53 ,,,,
184.54,0.49 ,,,,
225.65, ,,,,
275.91, ,,,,
337.37, ,,,,
412.52, ,,,,
504.41, ,,,,
616.76, ,,,,
2183.03, ,,,,
 ,,,,,
,,,,,
,,,,,
AR cumulative distribution,Mean AR density,,,,
aspect ratio,cumulative,,mean aspect ratio,distribution,
distribution,distribution,,,,
aO,Q0 / %,,,am,q0
10,  0.00,,5,0,
20,  0.00,,15,0,
30,  0.00,,25,0,
40,  0.00,,35,0,
50,  0.00,,45,0,
60,  0.00,,55,0,
70,  0.00,,65,0,
80,  0.00,,75,0,
90,  0.00,,85,0,
100,  0.00,,95,0,
110,  0.00,,105,0,
120,  0.00,,115,0,
130,  0.00,,125,0,
140,  0.00,,135,2,
150,  0.00,,145,0,
160,  0.00,,155,0,
170,  0.00,,165,3,
180,  0.00,,175,0,
190,  0.01,,185,2,
200,  0.03,,195,23,
210,  0.03,,205,0,
220,  0.03,,215,3,
230,  0.03,,225,2,
240,  0.03,,235,0,
250,  0.18,,245,146,
260,  0.18,,255,2,
270,  0.18,,265,3,
280,  0.20,,275,20,
290,  0.20,,285,2,
300,  0.22,,295,14,
310,  0.23,,305,17,
320,  1.24,,315,1007,
330,  1.28,,325,41,
340,  1.33,,335,50,
350,  1.36,,345,24,
360,  1.42,,355,69,
370,  1.51,,365,81,
380,  1.69,,375,182,
390,  1.81,,385,120,
400,  2.00,,395,194,
410,  2.19,,405,191,
420,  2.45,,415,263,
430,  2.77,,425,320,
440,  3.11,,435,339,
450, 10.68,,445,7570,
460, 11.23,,455,551,
470, 11.89,,465,653,
480, 12.61,,475,720,
490, 13.42,,485,815,
500, 14.46,,495,1041,
510, 15.38,,505,920,
520, 16.51,,515,1130,
530, 17.71,,525,1193,
540, 18.92,,535,1211,
550, 20.24,,545,1319,
560, 24.24,,555,4001,
570, 25.60,,565,1367,
580, 27.15,,575,1547,
590, 28.68,,585,1525,
600, 30.39,,595,1718,
610, 32.35,,605,1954,
620, 34.01,,615,1666,
630, 35.91,,625,1898,
640, 38.48,,635,2571,
650, 40.33,,645,1849,
660, 42.31,,655,1982,
670, 44.30,,665,1988,
680, 46.72,,675,2413,
690, 48.95,,685,2230,
700, 50.96,,695,2012,
710, 74.29,,705,23332,
720, 75.96,,715,1670,
730, 77.80,,725,1843,
740, 79.38,,735,1582,
750, 81.95,,745,2569,
760, 83.34,,755,1382,
770, 85.18,,765,1846,
780, 86.68,,775,1493,
790, 88.70,,785,2027,
800, 89.98,,795,1273,
810, 91.54,,805,1567,
820, 92.89,,815,1346,
830, 93.98,,825,1096,
840, 95.64,,835,1654,
850, 96.58,,845,944,
860, 97.50,,855,917,
870, 98.25,,865,755,
880, 98.69,,875,434,
890, 99.01,,885,323,
900, 99.57,,895,557,
910, 99.77,,905,203,
920, 99.90,,915,128,
930, 99.96,,925,65,
940, 99.99,,935,27,
950,100.00,,945,9,
960,100.00,,955,2,
970,100.00,,965,2,
980,100.00,,975,0,
990,100.00,,985,0,
1000,100.00,,995,0,
 ,,,,,
,,,,,
,,,,,
Distribution density (log.),,,,,
size determined for calculation:  FERET_MAX,,,,,
,,,,,
mean size,distribution,,,,
for band,density (log),,,,
xm/�m,q0lg,,,,
    1.60,0.00,,,,
    2.35,0.00,,,,
    2.70,1.55,,,,
    3.31,0.23,,,,
    4.04,0.78,,,,
    4.94,0.04,,,,
    6.04,0.52,,,,
